Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
04-Jul-17,EQ,"2,668.10","2,676.10","2,610.30","2,682.55","2,621.80","2,623.70","2,633.30","3,689.85","2,380.35",264253,"69,58,56,474.30",17098
03-Jul-17,EQ,"2,700.00","2,706.10","2,665.00","2,690.10","2,675.30","2,682.55","2,677.64","3,689.85","2,380.35",144646,"38,73,09,279.50",17660
30-Jun-17,EQ,"2,650.00","2,711.00","2,645.00","2,651.50","2,690.50","2,690.10","2,687.15","3,689.85","2,380.35",327643,"88,04,26,100.25",24633
29-Jun-17,EQ,"2,651.20","2,666.95","2,640.05","2,651.75","2,655.00","2,651.50","2,651.63","3,689.85","2,380.35",181588,"48,15,03,495.20",20449
28-Jun-17,EQ,"2,631.00","2,664.70","2,625.15","2,653.10","2,648.00","2,651.75","2,646.54","3,689.85","2,380.35",191968,"50,80,51,841.40",20324
27-Jun-17,EQ,"2,630.25","2,670.00","2,630.25","2,643.70","2,646.10","2,653.10","2,653.13","3,689.85","2,380.35",265871,"70,53,89,825.50",28765
23-Jun-17,EQ,"2,636.10","2,659.40","2,614.80","2,635.60","2,644.00","2,643.70","2,639.23","3,689.85","2,380.35",232808,"61,44,34,704.70",17366
22-Jun-17,EQ,"2,690.10","2,699.90","2,618.55","2,687.05","2,633.00","2,635.60","2,659.30","3,689.85","2,380.35",171787,"45,68,33,415.15",15252
21-Jun-17,EQ,"2,675.00","2,695.00","2,655.75","2,676.05","2,686.00","2,687.05","2,678.40","3,689.85","2,380.35",179216,"48,00,12,286.55",24341
20-Jun-17,EQ,"2,660.35","2,695.00","2,653.60","2,657.45","2,675.10","2,676.05","2,671.83","3,689.85","2,380.35",196527,"52,50,86,116.00",18333
19-Jun-17,EQ,"2,672.00","2,672.00","2,640.55","2,682.60","2,649.00","2,657.45","2,655.97","3,689.85","2,380.35",441803,"1,17,34,16,345.75",21981
16-Jun-17,EQ,"2,714.20","2,718.15","2,631.00","2,700.50","2,680.10","2,682.60","2,669.56","3,689.85","2,380.35",370538,"98,91,72,133.85",32227
15-Jun-17,EQ,"2,662.70","2,720.95","2,655.00","2,669.30","2,699.00","2,700.50","2,700.86","3,689.85","2,380.35",694652,"1,87,61,56,210.65",24980
14-Jun-17,EQ,"2,668.00","2,699.00","2,645.40","2,626.70","2,662.05","2,669.30","2,672.36","3,689.85","2,380.35",748839,"2,00,11,69,218.75",57350
13-Jun-17,EQ,"2,633.20","2,645.50","2,612.05","2,630.25","2,629.80","2,626.70","2,628.47","3,689.85","2,380.35",135916,"35,72,50,684.35",13501
12-Jun-17,EQ,"2,626.30","2,656.95","2,617.05","2,628.80","2,627.50","2,630.25","2,635.01","3,689.85","2,380.35",138429,"36,47,62,463.70",19006
09-Jun-17,EQ,"2,650.00","2,650.00","2,602.00","2,636.25","2,627.10","2,628.80","2,624.54","3,689.85","2,380.35",206211,"54,12,09,021.45",13688
08-Jun-17,EQ,"2,545.50","2,666.25","2,545.50","2,540.65","2,634.00","2,636.25","2,632.90","3,689.85","2,380.35",845476,"2,22,60,53,263.20",48502
07-Jun-17,EQ,"2,538.00","2,564.50","2,516.05","2,549.30","2,535.00","2,540.65","2,543.22","3,689.85","2,380.35",247189,"62,86,54,853.60",16479
06-Jun-17,EQ,"2,534.95","2,565.50","2,516.00","2,535.85","2,546.25","2,549.30","2,541.61","3,689.85","2,380.35",172111,"43,74,38,467.15",14592
05-Jun-17,EQ,"2,543.15","2,568.00","2,520.10","2,554.50","2,531.00","2,535.85","2,543.32","3,689.85","2,380.35",224677,"57,14,24,640.45",17781
02-Jun-17,EQ,"2,535.20","2,574.80","2,525.15","2,522.80","2,548.35","2,554.50","2,554.08","3,689.85","2,380.35",293291,"74,90,88,057.50",18438
01-Jun-17,EQ,"2,540.00","2,567.75","2,513.90","2,523.85","2,517.10","2,522.80","2,539.65","3,689.85","2,380.35",324502,"82,41,20,054.80",23053
31-May-17,EQ,"2,490.00","2,544.00","2,464.00","2,481.35","2,510.00","2,523.85","2,521.91","3,689.85","2,380.35",786086,"1,98,24,34,960.25",82413
30-May-17,EQ,"2,419.95","2,500.00","2,416.15","2,425.85","2,476.00","2,481.35","2,482.88","3,689.85","2,380.35",437985,"1,08,74,62,474.40",29802
29-May-17,EQ,"2,430.10","2,465.00","2,380.35","2,414.40","2,415.80","2,425.85","2,428.14","3,689.85","2,380.35",543508,"1,31,97,11,334.05",38559
26-May-17,EQ,"2,500.00","2,509.95","2,403.80","2,427.70","2,419.95","2,414.40","2,435.38","3,689.85","2,398.00",721031,"1,75,59,82,583.05",38740
25-May-17,EQ,"2,507.40","2,508.35","2,398.00","2,516.80","2,423.00","2,427.70","2,444.58","3,689.85","2,398.00",808310,"1,97,59,77,067.55",54917
24-May-17,EQ,"2,573.00","2,573.00","2,510.00","2,579.45","2,513.00","2,516.80","2,536.00","3,689.85","2,510.00",366315,"92,89,74,589.00",40598
23-May-17,EQ,"2,618.80","2,618.80","2,542.80","2,608.70","2,585.00","2,579.45","2,573.20","3,689.85","2,521.95",284428,"73,18,91,214.90",27875
22-May-17,EQ,"2,680.00","2,681.95","2,602.10","2,656.45","2,610.00","2,608.70","2,621.76","3,689.85","2,521.95",154462,"40,49,61,904.10",21943
19-May-17,EQ,"2,694.95","2,694.95","2,637.00","2,678.95","2,654.80","2,656.45","2,659.44","3,689.85","2,521.95",260677,"69,32,55,521.10",35605
18-May-17,EQ,"2,695.00","2,719.85","2,672.20","2,736.90","2,681.10","2,678.95","2,693.81","3,689.85","2,521.95",282411,"76,07,61,442.05",22125
17-May-17,EQ,"2,720.00","2,760.00","2,686.55","2,724.10","2,738.00","2,736.90","2,731.48","3,689.85","2,521.95",409818,"1,11,94,07,972.50",25364
16-May-17,EQ,"2,690.80","2,734.00","2,690.80","2,675.80","2,717.50","2,724.10","2,721.18","3,689.85","2,521.95",440462,"1,19,85,76,504.70",27798
15-May-17,EQ,"2,600.00","2,699.00","2,592.00","2,580.80","2,667.50","2,675.80","2,655.42","3,689.85","2,521.95",946756,"2,51,40,38,416.75",60746
12-May-17,EQ,"2,603.00","2,615.00","2,521.95","2,594.00","2,575.00","2,580.80","2,580.55","3,689.85","2,521.95",1230471,"3,17,52,95,340.05",74961
11-May-17,EQ,"2,619.85","2,619.85","2,575.00","2,602.85","2,593.30","2,594.00","2,589.74","3,689.85","2,555.20",214170,"55,46,45,009.80",19242
10-May-17,EQ,"2,592.00","2,622.90","2,579.10","2,581.15","2,597.00","2,602.85","2,597.07","3,689.85","2,555.20",366931,"95,29,44,529.80",10868
09-May-17,EQ,"2,603.00","2,604.00","2,574.00","2,600.50","2,575.85","2,581.15","2,587.67","3,689.85","2,555.20",102353,"26,48,55,684.85",6371
08-May-17,EQ,"2,591.50","2,610.95","2,588.60","2,603.00","2,598.00","2,600.50","2,599.71","3,689.85","2,555.20",110278,"28,66,91,347.45",7620
05-May-17,EQ,"2,604.00","2,625.00","2,594.00","2,606.00","2,597.25","2,603.00","2,608.36","3,689.85","2,555.20",136837,"35,69,19,679.90",13604
04-May-17,EQ,"2,597.00","2,619.90","2,588.65","2,595.60","2,604.40","2,606.00","2,603.86","3,689.85","2,555.20",121309,"31,58,72,080.85",13041
03-May-17,EQ,"2,598.00","2,604.80","2,572.00","2,582.65","2,598.00","2,595.60","2,591.12","3,689.85","2,555.20",128240,"33,22,84,607.75",12344
02-May-17,EQ,"2,578.00","2,616.75","2,566.00","2,599.15","2,583.00","2,582.65","2,588.69","3,689.85","2,555.20",223344,"57,81,67,962.05",20281
28-Apr-17,EQ,"2,610.25","2,612.85","2,583.55","2,596.55","2,598.00","2,599.15","2,598.38","3,689.85","2,555.20",136374,"35,43,51,445.20",10789
27-Apr-17,EQ,"2,611.40","2,625.00","2,587.25","2,610.65","2,592.00","2,596.55","2,602.62","3,689.85","2,555.20",402022,"1,04,63,11,349.60",31405
26-Apr-17,EQ,"2,641.00","2,650.35","2,606.10","2,645.95","2,612.00","2,610.65","2,620.85","3,689.85","2,555.20",323504,"84,78,54,822.65",22985
25-Apr-17,EQ,"2,628.00","2,651.60","2,617.15","2,612.80","2,647.00","2,645.95","2,629.28","3,689.85","2,555.20",275155,"72,34,58,322.70",17893
24-Apr-17,EQ,"2,619.65","2,626.75","2,590.05","2,609.65","2,610.05","2,612.80","2,606.15","3,689.85","2,555.20",138856,"36,18,79,612.95",9554
21-Apr-17,EQ,"2,630.00","2,635.00","2,607.00","2,612.50","2,612.95","2,609.65","2,614.08","3,689.85","2,555.20",110154,"28,79,51,533.05",11107
20-Apr-17,EQ,"2,618.00","2,630.00","2,605.55","2,607.40","2,610.10","2,612.50","2,615.48","3,689.85","2,555.20",147833,"38,66,54,236.15",12836
19-Apr-17,EQ,"2,630.00","2,636.00","2,602.50","2,628.45","2,615.00","2,607.40","2,615.31","3,689.85","2,555.20",202446,"52,94,59,987.70",20400
18-Apr-17,EQ,"2,674.90","2,683.00","2,624.00","2,661.25","2,634.95","2,628.45","2,655.84","3,689.85","2,555.20",212817,"56,52,07,744.30",13942
17-Apr-17,EQ,"2,720.00","2,723.50","2,651.55","2,640.95","2,662.05","2,661.25","2,690.67","3,689.85","2,555.20",468108,"1,25,95,24,582.25",32617
13-Apr-17,EQ,"2,655.00","2,666.00","2,637.05","2,644.85","2,642.40","2,640.95","2,648.54","3,689.85","2,555.20",159436,"42,22,72,793.55",15663
12-Apr-17,EQ,"2,633.00","2,651.90","2,615.30","2,628.10","2,650.40","2,644.85","2,631.02","3,689.85","2,555.20",245231,"64,52,07,880.70",25119
11-Apr-17,EQ,"2,651.00","2,653.00","2,623.95","2,635.85","2,629.00","2,628.10","2,635.88","3,689.85","2,555.20",140229,"36,96,26,123.35",14129
10-Apr-17,EQ,"2,655.00","2,670.75","2,632.45","2,661.35","2,637.10","2,635.85","2,645.41","3,689.85","2,555.20",190492,"50,39,30,003.20",13990
07-Apr-17,EQ,"2,713.00","2,713.00","2,654.00","2,718.10","2,655.00","2,661.35","2,676.54","3,689.85","2,555.20",322812,"86,40,20,006.85",23597
06-Apr-17,EQ,"2,740.80","2,748.20","2,707.85","2,741.35","2,710.00","2,718.10","2,721.27","3,689.85","2,555.20",290413,"79,02,92,353.90",25986
05-Apr-17,EQ,"2,745.00","2,770.00","2,673.00","2,744.45","2,736.90","2,741.35","2,741.25","3,689.85","2,555.20",1033667,"2,83,35,44,145.60",52577
03-Apr-17,EQ,"2,644.80","2,754.00","2,627.10","2,632.35","2,738.80","2,744.45","2,716.76","3,689.85","2,555.20",688429,"1,87,02,96,148.25",41861
31-Mar-17,EQ,"2,614.00","2,645.00","2,614.00","2,613.25","2,632.00","2,632.35","2,631.82","3,689.85","2,555.20",295041,"77,64,94,336.30",19869
30-Mar-17,EQ,"2,630.10","2,646.05","2,606.10","2,633.65","2,616.95","2,613.25","2,622.76","3,689.85","2,555.20",719999,"1,88,83,82,006.50",38308
29-Mar-17,EQ,"2,639.85","2,643.30","2,625.00","2,637.75","2,632.00","2,633.65","2,633.44","3,689.85","2,555.20",327782,"86,31,95,643.25",19861
28-Mar-17,EQ,"2,640.00","2,649.05","2,626.25","2,631.95","2,635.10","2,637.75","2,638.29","3,689.85","2,555.20",151537,"39,97,98,567.60",8386
27-Mar-17,EQ,"2,617.00","2,647.80","2,615.00","2,628.35","2,630.00","2,631.95","2,635.04","3,689.85","2,555.20",356219,"93,86,50,532.10",23955
24-Mar-17,EQ,"2,630.80","2,645.00","2,616.35","2,631.20","2,626.00","2,628.35","2,633.78","3,689.85","2,555.20",345182,"90,91,34,865.40",19043
23-Mar-17,EQ,"2,625.00","2,647.70","2,620.00","2,629.65","2,624.00","2,631.20","2,632.92","3,689.85","2,555.20",316119,"83,23,16,942.55",23938
22-Mar-17,EQ,"2,570.70","2,659.90","2,555.20","2,623.25","2,636.25","2,629.65","2,618.44","3,689.85","2,555.20",886183,"2,32,04,13,027.40",46266
21-Mar-17,EQ,"2,730.00","2,730.00","2,600.00","2,734.35","2,610.00","2,623.25","2,631.59","3,689.85","2,600.00",1453633,"3,82,53,70,437.70",78444
20-Mar-17,EQ,"2,742.00","2,746.00","2,730.00","2,736.25","2,735.60","2,734.35","2,736.33","3,689.85","2,700.00",401080,"1,09,74,86,326.90",11845
17-Mar-17,EQ,"2,753.00","2,753.00","2,724.00","2,751.70","2,733.00","2,736.25","2,736.28","3,689.85","2,700.00",363382,"99,43,15,261.55",28167
16-Mar-17,EQ,"2,750.00","2,765.00","2,745.05","2,739.60","2,752.70","2,751.70","2,755.56","3,689.85","2,700.00",311899,"85,94,54,932.25",26660
15-Mar-17,EQ,"2,724.00","2,756.00","2,724.00","2,741.00","2,740.00","2,739.60","2,742.49","3,689.85","2,700.00",277868,"76,20,50,722.40",26457
14-Mar-17,EQ,"2,746.70","2,754.85","2,716.70","2,715.85","2,741.00","2,741.00","2,735.92","3,689.85","2,700.00",497842,"1,36,20,55,813.85",49861
10-Mar-17,EQ,"2,708.90","2,732.90","2,701.00","2,704.85","2,715.00","2,715.85","2,716.45","3,689.85","2,700.00",548845,"1,49,09,10,852.40",31602
09-Mar-17,EQ,"2,770.00","2,783.00","2,700.00","2,846.80","2,702.10","2,704.85","2,731.34","3,689.85","2,700.00",2195287,"5,99,60,77,953.10",119974
08-Mar-17,EQ,"2,849.00","2,872.75","2,823.00","2,852.30","2,840.00","2,846.80","2,848.49","3,689.85","2,798.95",366171,"1,04,30,35,880.35",35679
07-Mar-17,EQ,"2,869.00","2,883.20","2,850.00","2,858.85","2,854.80","2,852.30","2,861.57","3,689.85","2,798.95",209860,"60,05,29,535.80",22226
06-Mar-17,EQ,"2,884.00","2,884.00","2,851.00","2,871.10","2,853.15","2,858.85","2,863.21","3,689.85","2,798.95",212010,"60,70,29,169.45",23302
03-Mar-17,EQ,"2,881.55","2,893.80","2,863.60","2,870.50","2,865.00","2,871.10","2,880.02","3,689.85","2,798.95",291202,"83,86,67,847.95",38378
02-Mar-17,EQ,"2,909.90","2,909.90","2,862.40","2,923.30","2,865.00","2,870.50","2,882.56","3,689.85","2,798.95",425852,"1,22,75,45,526.95",37206
01-Mar-17,EQ,"2,855.00","2,948.80","2,850.10","2,849.95","2,917.45","2,923.30","2,913.70","3,689.85","2,798.95",898063,"2,61,66,90,130.85",46223
28-Feb-17,EQ,"2,870.25","2,873.00","2,845.00","2,857.00","2,846.05","2,849.95","2,861.04","3,689.85","2,798.95",542658,"1,55,25,67,010.00",26251
27-Feb-17,EQ,"2,884.70","2,886.85","2,846.70","2,887.40","2,860.00","2,857.00","2,858.78","3,689.85","2,798.95",714981,"2,04,39,71,932.35",30808
23-Feb-17,EQ,"2,924.00","2,924.00","2,875.00","2,903.20","2,886.00","2,887.40","2,897.07","3,689.85","2,798.95",747359,"2,16,51,52,646.60",49881
22-Feb-17,EQ,"2,902.00","2,927.00","2,894.25","2,894.05","2,897.00","2,903.20","2,910.78","3,689.85","2,798.95",856440,"2,49,29,08,137.10",46242
21-Feb-17,EQ,"2,898.00","2,935.10","2,885.10","2,898.75","2,892.95","2,894.05","2,901.12","3,689.85","2,798.95",1524490,"4,42,27,35,968.95",55567
20-Feb-17,EQ,"2,922.40","2,925.05","2,890.00","2,912.70","2,890.85","2,898.75","2,901.11","3,689.85","2,798.95",560362,"1,62,56,74,043.25",19859
17-Feb-17,EQ,"2,926.00","2,953.75","2,900.00","2,923.20","2,905.75","2,912.70","2,925.16","3,689.85","2,798.95",897496,"2,62,53,18,595.55",52825
16-Feb-17,EQ,"2,914.10","2,942.50","2,798.95","2,911.35","2,925.00","2,923.20","2,884.23","3,689.85","2,798.95",1367869,"3,94,52,44,678.20",80515
15-Feb-17,EQ,"2,940.00","2,943.95","2,906.20","2,941.45","2,909.45","2,911.35","2,919.33","3,689.85","2,813.05",191099,"55,78,81,909.20",26300
14-Feb-17,EQ,"2,971.80","2,971.80","2,935.00","2,966.95","2,937.00","2,941.45","2,952.27","3,689.85","2,813.05",280718,"82,87,55,498.30",27997
13-Feb-17,EQ,"2,980.95","2,988.25","2,955.45","2,976.05","2,963.00","2,966.95","2,968.63","3,689.85","2,813.05",150555,"44,69,42,772.10",17792
10-Feb-17,EQ,"3,024.90","3,034.35","2,970.00","3,023.10","2,975.95","2,976.05","2,991.20","3,689.85","2,813.05",315001,"94,22,32,074.15",32188
09-Feb-17,EQ,"3,022.00","3,029.40","3,003.00","3,015.45","3,021.00","3,023.10","3,019.82","3,689.85","2,813.05",188798,"57,01,36,353.10",17264
08-Feb-17,EQ,"3,067.95","3,067.95","3,001.00","3,065.10","3,014.00","3,015.45","3,024.36","3,689.85","2,813.05",382685,"1,15,73,75,578.65",24348
07-Feb-17,EQ,"3,095.00","3,110.00","3,047.00","3,096.80","3,066.00","3,065.10","3,082.77","3,689.85","2,813.05",193317,"59,59,52,629.25",15532
06-Feb-17,EQ,"3,170.00","3,177.00","3,045.90","3,144.55","3,090.00","3,096.80","3,090.08","3,689.85","2,813.05",496961,"1,53,56,48,962.40",39673
03-Feb-17,EQ,"3,110.00","3,159.00","3,082.95","3,097.05","3,154.95","3,144.55","3,129.16","3,689.85","2,813.05",276520,"86,52,74,881.95",25485
02-Feb-17,EQ,"3,003.10","3,139.50","2,982.05","3,001.20","3,097.15","3,097.05","3,076.96","3,689.85","2,813.05",503874,"1,55,03,98,290.55",38729
01-Feb-17,EQ,"3,021.10","3,032.95","2,944.10","3,018.80","3,003.00","3,001.20","2,981.18","3,689.85","2,813.05",266573,"79,47,01,361.10",27629
31-Jan-17,EQ,"3,024.00","3,042.00","3,012.20","3,017.05","3,014.00","3,018.80","3,025.84","3,689.85","2,813.05",144631,"43,76,29,637.80",21050
30-Jan-17,EQ,"2,990.00","3,043.90","2,984.05","2,994.55","3,018.00","3,017.05","3,025.00","3,689.85","2,813.05",192634,"58,27,17,444.80",18887
27-Jan-17,EQ,"2,970.00","3,011.55","2,960.00","2,996.30","2,993.00","2,994.55","2,989.93","3,689.85","2,813.05",192111,"57,43,98,680.65",26819
25-Jan-17,EQ,"2,975.00","3,009.00","2,955.65","2,973.35","3,005.00","2,996.30","2,984.48","3,689.85","2,813.05",327631,"97,78,08,046.70",29442
24-Jan-17,EQ,"2,940.25","2,979.80","2,931.75","2,923.65","2,972.80","2,973.35","2,960.21","3,689.85","2,813.05",199296,"58,99,58,013.90",22051
23-Jan-17,EQ,"2,939.00","2,959.95","2,904.00","2,947.40","2,929.65","2,923.65","2,924.73","3,689.85","2,813.05",239373,"70,01,01,913.70",30732
20-Jan-17,EQ,"2,940.00","2,959.70","2,920.00","2,940.25","2,940.00","2,947.40","2,935.46","3,689.85","2,750.05",240877,"70,70,84,582.90",17531
19-Jan-17,EQ,"2,958.00","2,974.75","2,933.45","2,948.05","2,940.00","2,940.25","2,948.09","3,689.85","2,750.05",281420,"82,96,50,414.85",28526
18-Jan-17,EQ,"2,976.60","2,982.20","2,942.00","2,976.55","2,945.00","2,948.05","2,957.74","3,689.85","2,750.05",431020,"1,27,48,44,886.90",28459
17-Jan-17,EQ,"2,988.05","3,000.00","2,970.75","2,985.30","2,975.00","2,976.55","2,983.67","3,689.85","2,750.05",117685,"35,11,33,745.10",16934
16-Jan-17,EQ,"2,999.00","3,007.00","2,965.35","2,979.75","2,990.00","2,985.30","2,984.69","3,689.85","2,750.05",201640,"60,18,32,459.70",22037
13-Jan-17,EQ,"2,992.00","3,004.00","2,975.00","3,008.50","2,979.00","2,979.75","2,986.40","3,689.85","2,750.05",197516,"58,98,60,861.70",21914
12-Jan-17,EQ,"2,977.00","3,019.10","2,943.00","3,042.45","3,010.00","3,008.50","2,994.94","3,689.85","2,750.05",434390,"1,30,09,72,093.85",47461
11-Jan-17,EQ,"3,055.05","3,060.00","3,021.95","3,041.85","3,046.90","3,042.45","3,044.91","3,689.85","2,750.05",277037,"84,35,53,939.40",39094
10-Jan-17,EQ,"3,070.85","3,074.00","3,035.15","3,060.20","3,042.00","3,041.85","3,052.00","3,689.85","2,750.05",246022,"75,08,59,309.20",28872
09-Jan-17,EQ,"3,154.00","3,154.00","3,051.85","3,159.15","3,060.10","3,060.20","3,070.20","3,689.85","2,750.05",280298,"86,05,71,351.35",27908
06-Jan-17,EQ,"3,148.80","3,203.85","3,145.70","3,136.25","3,168.00","3,159.15","3,175.17","3,689.85","2,750.05",354039,"1,12,41,33,380.05",24250
05-Jan-17,EQ,"3,088.65","3,145.00","3,076.00","3,091.30","3,139.60","3,136.25","3,116.96","3,689.85","2,750.05",243653,"75,94,56,994.30",26227
04-Jan-17,EQ,"3,096.25","3,113.30","3,075.05","3,072.40","3,091.00","3,091.30","3,092.32","3,689.85","2,750.05",235845,"72,93,08,072.30",28104
03-Jan-17,EQ,"3,095.00","3,114.95","3,065.75","3,083.40","3,072.00","3,072.40","3,088.99","3,689.85","2,750.05",110920,"34,26,31,312.40",12057
02-Jan-17,EQ,"3,066.00","3,117.00","3,066.00","3,060.40","3,078.50","3,083.40","3,094.57","3,689.85","2,750.05",95526,"29,56,11,635.45",8195
